,ID,Updated,Confirmed,Confirmed_Change,ISO3
0,7159711,2020-01-25,1,0,CAN
1,7159713,2020-01-26,1,0,CAN
2,7159715,2020-01-27,2,1,CAN
3,7159717,2020-01-28,3,1,CAN
4,339668,2020-01-29,3,0,CAN
5,339669,2020-01-30,3,0,CAN
6,7159719,2020-01-31,4,1,CAN
7,339671,2020-02-01,4,0,CAN
8,339672,2020-02-02,4,0,CAN
9,339673,2020-02-03,4,0,CAN
10,7159721,2020-02-04,5,1,CAN
11,7159724,2020-02-05,5,0,CAN
12,7159726,2020-02-06,7,2,CAN
13,5469130,2020-02-07,7,0,CAN
14,339678,2020-02-08,7,0,CAN
15,339679,2020-02-09,7,0,CAN
16,339680,2020-02-10,7,0,CAN
17,339681,2020-02-11,7,0,CAN
18,7159728,2020-02-12,7,0,CAN
19,7159730,2020-02-13,7,0,CAN
20,7159733,2020-02-14,8,1,CAN
21,339685,2020-02-15,8,0,CAN
22,339686,2020-02-16,8,0,CAN
23,339687,2020-02-17,8,0,CAN
24,339688,2020-02-18,8,0,CAN
25,7159735,2020-02-19,8,0,CAN
26,7159737,2020-02-20,9,1,CAN
27,339691,2020-02-21,9,0,CAN
28,339692,2020-02-22,9,0,CAN
29,7159739,2020-02-23,10,1,CAN
30,7159741,2020-02-24,11,1,CAN
31,7159743,2020-02-25,11,0,CAN
32,7159746,2020-02-26,12,1,CAN
33,7159748,2020-02-27,14,2,CAN
34,7159750,2020-02-28,16,2,CAN
35,7159753,2020-02-29,20,4,CAN
36,7159755,2020-03-01,24,4,CAN
37,7159757,2020-03-02,27,3,CAN
38,7159759,2020-03-03,33,6,CAN
39,7159761,2020-03-04,34,1,CAN
40,7159763,2020-03-05,48,14,CAN
41,7159765,2020-03-06,54,6,CAN
42,7159767,2020-03-07,60,6,CAN
43,7159770,2020-03-08,67,7,CAN
44,7159772,2020-03-09,79,12,CAN
45,7159774,2020-03-10,97,18,CAN
46,7159776,2020-03-11,118,21,CAN
47,7159777,2020-03-12,159,41,CAN
48,7159778,2020-03-13,198,39,CAN
49,7159781,2020-03-14,254,56,CAN
50,7159783,2020-03-15,338,84,CAN
51,7159784,2020-03-16,441,103,CAN
52,7159785,2020-03-17,598,157,CAN
53,7159787,2020-03-18,728,130,CAN
54,7159788,2020-03-19,873,145,CAN
55,7159790,2020-03-20,1088,215,CAN
56,7159792,2020-03-21,1331,243,CAN
57,7159793,2020-03-22,1472,141,CAN
58,7159795,2020-03-23,2091,619,CAN
59,7159797,2020-03-24,2819,728,CAN
60,7159799,2020-03-25,3409,590,CAN
61,7159801,2020-03-26,4043,634,CAN
62,7159802,2020-03-27,4757,714,CAN
63,7159803,2020-03-28,5655,898,CAN
64,7159805,2020-03-29,6320,665,CAN
65,7159807,2020-03-30,7448,1128,CAN
66,7159809,2020-03-31,8591,1143,CAN
67,7159811,2020-04-01,9731,1140,CAN
68,7159813,2020-04-02,11285,1554,CAN
69,7159814,2020-04-03,12549,1264,CAN
70,7159815,2020-04-04,14018,1469,CAN
71,7159817,2020-04-05,15513,1495,CAN
72,7159819,2020-04-06,16667,1154,CAN
73,7159821,2020-04-07,17897,1230,CAN
74,7159823,2020-04-08,19291,1394,CAN
75,7159825,2020-04-09,20765,1474,CAN
76,7159827,2020-04-10,22148,1383,CAN
77,7159829,2020-04-11,23318,1170,CAN
78,7159831,2020-04-12,24383,1065,CAN
79,7159832,2020-04-13,25680,1297,CAN
80,7159834,2020-04-14,27063,1383,CAN
81,7159836,2020-04-15,28379,1316,CAN
82,7159837,2020-04-16,30106,1727,CAN
83,7159847,2020-04-17,31927,1821,CAN
84,7159848,2020-04-18,33383,1456,CAN
85,7159849,2020-04-19,35056,1673,CAN
86,7159851,2020-04-20,36831,1775,CAN
87,7159852,2020-04-21,38422,1591,CAN
88,7159854,2020-04-22,40190,1768,CAN
89,7503981,2020-04-23,42110,1920,CAN
90,7996098,2020-04-24,43888,1778,CAN
91,8467578,2020-04-25,45354,1466,CAN
92,8907558,2020-04-26,46895,1541,CAN
93,8974067,2020-04-27,48500,1605,CAN
94,8974068,2020-04-28,50026,1526,CAN
95,8974069,2020-04-29,51597,1571,CAN
96,8974071,2020-04-30,53236,1639,CAN
97,8974072,2020-05-01,55061,1825,CAN
98,8974073,2020-05-02,56714,1653,CAN
99,12044627,2020-05-03,59474,2760,CAN
100,12625223,2020-05-04,60772,1298,CAN
101,12786985,2020-05-05,62046,1274,CAN
102,12786989,2020-05-06,63496,1450,CAN
103,13872781,2020-05-07,64922,1426,CAN
104,13872783,2020-05-08,66434,1512,CAN
105,14863985,2020-05-09,67702,1268,CAN
106,15330175,2020-05-10,68848,1146,CAN
107,15330177,2020-05-11,69981,1133,CAN
108,16004506,2020-05-12,71157,1176,CAN
109,16376245,2020-05-13,72278,1121,CAN
110,16856832,2020-05-14,73401,1123,CAN
111,16856833,2020-05-15,74613,1212,CAN
112,17801681,2020-05-16,75770,1157,CAN
113,18102184,2020-05-17,77002,1232,CAN
114,18318095,2020-05-18,78072,1070,CAN
115,19004806,2020-05-19,79112,1040,CAN
116,19102056,2020-05-20,80142,1030,CAN
117,19102057,2020-05-21,81324,1182,CAN
118,20138347,2020-05-22,82480,1156,CAN
119,20722381,2020-05-23,83621,1141,CAN
120,21236856,2020-05-24,84699,1078,CAN
121,22037950,2020-05-25,85711,1012,CAN
122,22918948,2020-05-26,86647,936,CAN
123,23455595,2020-05-27,87517,870,CAN
124,23455597,2020-05-28,88511,994,CAN
125,24274196,2020-05-29,89417,906,CAN
126,24524649,2020-05-30,90189,772,CAN
127,25533409,2020-05-31,90946,757,CAN
128,25533410,2020-06-01,91705,759,CAN
129,26633270,2020-06-02,92410,705,CAN
130,27108777,2020-06-03,93085,675,CAN
131,27520069,2020-06-04,93726,641,CAN
132,27989070,2020-06-05,94335,609,CAN
133,28860576,2020-06-06,95057,722,CAN
134,28860577,2020-06-07,95699,642,CAN
135,28860579,2020-06-08,96244,545,CAN
136,30164115,2020-06-09,96652,408,CAN
137,30164116,2020-06-10,97125,473,CAN
138,31454602,2020-06-11,97530,405,CAN
139,32036029,2020-06-12,97945,415,CAN
140,32036035,2020-06-13,98410,465,CAN
141,33175380,2020-06-14,98787,377,CAN
142,33175381,2020-06-15,99147,360,CAN
143,34407582,2020-06-16,99467,320,CAN
144,34906515,2020-06-17,99853,386,CAN
145,34906517,2020-06-18,100220,367,CAN
146,36064760,2020-06-19,100629,409,CAN
147,36064762,2020-06-20,101019,390,CAN
148,37258085,2020-06-21,101337,318,CAN
149,37912747,2020-06-22,101637,300,CAN
150,38504949,2020-06-23,101963,326,CAN
151,39014148,2020-06-24,102242,279,CAN
152,39299417,2020-06-25,102622,380,CAN
153,39299419,2020-06-26,102794,172,CAN
154,39299420,2020-06-27,103032,238,CAN
155,39299421,2020-06-28,103250,218,CAN
156,40242929,2020-06-29,103918,668,CAN
157,40552653,2020-06-30,104204,286,CAN
158,41180830,2020-07-01,104420,216,CAN
159,41180834,2020-07-02,104771,351,CAN
160,41801685,2020-07-03,105090,319,CAN
161,41801688,2020-07-04,105316,226,CAN
162,41801694,2020-07-05,105535,219,CAN
163,42626525,2020-07-06,105934,399,CAN
164,42626528,2020-07-07,106106,172,CAN
165,42626529,2020-07-08,106433,327,CAN
166,42626532,2020-07-09,106804,371,CAN
167,44122360,2020-07-10,107125,321,CAN
168,44596145,2020-07-11,107347,222,CAN
169,44936968,2020-07-12,107812,465,CAN
170,45118565,2020-07-13,108156,344,CAN
171,45118570,2020-07-14,108486,330,CAN
172,45888946,2020-07-15,108827,341,CAN
173,46228197,2020-07-16,109264,437,CAN
174,46496938,2020-07-17,109669,405,CAN
175,46730906,2020-07-18,109991,322,CAN
176,46947614,2020-07-19,110676,685,CAN
177,47463346,2020-07-20,111122,446,CAN
178,47817935,2020-07-21,111697,575,CAN
179,48097396,2020-07-22,112240,543,CAN
180,48097398,2020-07-23,112670,430,CAN
181,48727706,2020-07-24,113206,536,CAN
182,49089595,2020-07-25,113556,350,CAN
183,49089596,2020-07-26,113911,355,CAN
184,49089597,2020-07-27,114597,686,CAN
185,49831184,2020-07-28,114994,397,CAN
186,50403108,2020-07-29,115406,412,CAN
187,50403112,2020-07-30,115799,393,CAN
188,50403116,2020-07-31,116312,513,CAN
189,50403120,2020-08-01,116599,287,CAN
190,50403124,2020-08-02,116884,285,CAN
191,51877852,2020-08-03,117031,147,CAN
192,51877853,2020-08-04,117792,761,CAN
193,52664355,2020-08-05,118187,395,CAN
194,52664356,2020-08-06,118561,374,CAN
195,52664357,2020-08-07,118985,424,CAN
196,52664358,2020-08-08,119378,393,CAN
197,52664359,2020-08-09,119746,368,CAN
198,54173452,2020-08-10,120132,386,CAN
199,54173454,2020-08-11,120421,289,CAN
200,54916408,2020-08-12,120844,423,CAN
201,54916409,2020-08-13,121234,390,CAN
202,54916410,2020-08-14,121652,418,CAN
203,55899094,2020-08-15,121889,237,CAN
204,55899098,2020-08-16,122558,669,CAN
205,56449983,2020-08-17,122872,314,CAN
206,56449985,2020-08-18,123151,279,CAN
207,56449987,2020-08-19,123487,336,CAN
208,56449989,2020-08-20,123870,383,CAN
209,57848621,2020-08-21,124372,502,CAN
210,57848622,2020-08-22,124629,257,CAN
211,58388759,2020-08-23,124896,267,CAN
212,58539956,2020-08-24,125647,751,CAN
213,58539957,2020-08-25,125969,322,CAN
214,59115023,2020-08-26,126417,448,CAN
215,59375708,2020-08-27,126848,431,CAN
216,59675308,2020-08-28,127358,510,CAN
217,60234118,2020-08-29,127673,315,CAN
218,60368284,2020-08-30,127940,267,CAN
219,60707407,2020-08-31,128948,1008,CAN
220,61018057,2020-09-01,129425,477,CAN
221,61332747,2020-09-02,129923,498,CAN
222,61650934,2020-09-03,130493,570,CAN
223,61924656,2020-09-04,131124,631,CAN
224,61989012,2020-09-05,131495,371,CAN
225,62370136,2020-09-06,131895,400,CAN
226,62740019,2020-09-07,132142,247,CAN
227,63112895,2020-09-08,133621,1479,CAN
228,63438239,2020-09-09,134294,673,CAN
229,63767388,2020-09-10,134924,630,CAN
230,64297944,2020-09-11,135626,702,CAN
231,64660436,2020-09-12,136141,515,CAN
232,64856962,2020-09-13,136659,518,CAN
233,65326477,2020-09-14,138010,1351,CAN
234,65667644,2020-09-15,138803,793,CAN
235,66096059,2020-09-16,139747,944,CAN
236,66412379,2020-09-17,140867,1120,CAN
237,66817234,2020-09-18,141911,1044,CAN
238,67211287,2020-09-19,142774,863,CAN
239,67606689,2020-09-20,143649,875,CAN
240,67994895,2020-09-21,145415,1766,CAN
241,68293183,2020-09-22,146663,1248,CAN
242,68681003,2020-09-23,147753,1090,CAN
243,69043849,2020-09-24,149094,1341,CAN
244,69453390,2020-09-25,150456,1362,CAN
245,69865876,2020-09-26,151671,1215,CAN
246,70277870,2020-09-27,153125,1454,CAN
247,70859122,2020-09-28,155301,2176,CAN
248,71054512,2020-09-29,156961,1660,CAN
249,71455139,2020-09-30,158758,1797,CAN
250,71871436,2020-10-01,160535,1777,CAN
251,72264058,2020-10-02,162659,2124,CAN
252,72657308,2020-10-03,164471,1812,CAN
253,73050869,2020-10-04,166156,1685,CAN
254,73510992,2020-10-05,168960,2804,CAN
255,73868609,2020-10-06,171323,2363,CAN
256,74260999,2020-10-07,173123,1800,CAN
257,74615127,2020-10-08,175559,2436,CAN
258,74961369,2020-10-09,178117,2558,CAN
259,75322843,2020-10-10,180179,2062,CAN
260,75645883,2020-10-11,181864,1685,CAN
261,76350599,2020-10-12,182839,975,CAN
262,76350601,2020-10-13,186881,4042,CAN
263,76692371,2020-10-14,189387,2506,CAN
264,77059230,2020-10-15,191732,2345,CAN
265,77476313,2020-10-16,194106,2374,CAN
266,77768802,2020-10-17,196321,2215,CAN
267,78291525,2020-10-18,198150,1829,CAN
268,78462169,2020-10-19,201437,3287,CAN
269,78782117,2020-10-20,203688,2251,CAN
270,79121560,2020-10-21,206357,2669,CAN
271,79436285,2020-10-22,209148,2791,CAN
272,79776095,2020-10-23,211732,2584,CAN
273,80213814,2020-10-24,213959,2227,CAN
274,80501957,2020-10-25,216104,2145,CAN
275,80831422,2020-10-26,220213,4109,CAN
276,81123847,2020-10-27,222887,2674,CAN
277,81411734,2020-10-28,225586,2699,CAN
278,81737999,2020-10-29,228541,2955,CAN
279,82072440,2020-10-30,231999,3458,CAN
280,82416292,2020-10-31,235444,3445,CAN
281,82736035,2020-11-01,238688,3244,CAN
282,83073034,2020-11-02,241961,3273,CAN
283,83359230,2020-11-03,244935,2974,CAN
284,83619039,2020-11-04,248218,3283,CAN
285,83941175,2020-11-05,252140,3922,CAN
286,84275290,2020-11-06,255809,3669,CAN
287,84560259,2020-11-07,260055,4246,CAN
288,84859504,2020-11-08,264649,4594,CAN
289,85198128,2020-11-09,268735,4086,CAN
290,85527576,2020-11-10,273037,4302,CAN
291,85811439,2020-11-11,277061,4024,CAN
292,86131260,2020-11-12,282577,5516,CAN
293,86400822,2020-11-13,287318,4741,CAN
294,86785017,2020-11-14,291931,4613,CAN
295,87128711,2020-11-15,296077,4146,CAN
296,87584765,2020-11-16,302192,6115,CAN
297,87874983,2020-11-17,306468,4276,CAN
298,87937560,2020-11-18,311109,4641,CAN
299,88328014,2020-11-19,315751,4642,CAN
300,88477667,2020-11-20,320719,4968,CAN
301,88755297,2020-11-21,325711,4992,CAN
302,89032739,2020-11-22,330503,4792,CAN
303,89307207,2020-11-23,337555,7052,CAN
304,89558615,2020-11-24,342444,4889,CAN
305,89811615,2020-11-25,347466,5022,CAN
306,90088448,2020-11-26,353097,5631,CAN
307,90351823,2020-11-27,359064,5967,CAN
308,90790985,2020-11-28,364810,5746,CAN
309,91048806,2020-11-29,370278,5468,CAN
310,91374973,2020-11-30,378139,7861,CAN
311,91732747,2020-12-01,383468,5329,CAN
312,92074260,2020-12-02,389775,6307,CAN
313,92496386,2020-12-03,396270,6495,CAN
314,92901050,2020-12-04,402569,6299,CAN
315,92901070,2020-12-05,408921,6352,CAN
316,92901082,2020-12-06,415182,6261,CAN
317,93895987,2020-12-07,423059,7877,CAN
318,93895998,2020-12-08,429034,5975,CAN
319,94811815,2020-12-09,435329,6295,CAN
320,94897571,2020-12-10,442073,6744,CAN
321,95293827,2020-12-11,448839,6766,CAN
322,95623881,2020-12-12,455550,6711,CAN
323,95881627,2020-12-13,462128,6578,CAN
324,95881739,2020-12-14,468861,6733,CAN
325,95881802,2020-12-15,475206,6345,CAN
326,97041428,2020-12-16,481630,6424,CAN
327,97041441,2020-12-17,488638,7008,CAN
328,97573807,2020-12-18,495346,6708,CAN
329,97932071,2020-12-19,502242,6896,CAN
330,97932091,2020-12-20,508932,6690,CAN
331,97932137,2020-12-21,515313,6381,CAN
332,97932142,2020-12-22,521509,6196,CAN
333,97932144,2020-12-23,528354,6845,CAN
334,99880633,2020-12-24,535212,6858,CAN
335,100238481,2020-12-25,538572,3360,CAN
336,100623899,2020-12-26,546108,7536,CAN
337,101089561,2020-12-27,552020,5912,CAN
338,101089585,2020-12-28,557146,5126,CAN
339,101089604,2020-12-29,565506,8360,CAN
340,102166952,2020-12-30,572982,7476,CAN
341,102510340,2020-12-31,581428,8446,CAN
342,102510345,2021-01-01,586164,4736,CAN
343,103352273,2021-01-02,596373,10209,CAN
344,103591058,2021-01-03,603508,7135,CAN
345,103591064,2021-01-04,611424,7916,CAN
346,103591068,2021-01-05,618644,7220,CAN
347,104785831,2021-01-06,626791,8147,CAN
348,105056248,2021-01-07,635133,8342,CAN
349,105485768,2021-01-08,644346,9213,CAN
350,105887123,2021-01-09,653010,8664,CAN
351,106562550,2021-01-10,661334,8324,CAN
352,106809627,2021-01-11,668179,6845,CAN
353,106809631,2021-01-12,674470,6291,CAN
354,107474219,2021-01-13,681328,6858,CAN
355,107727139,2021-01-14,688895,7567,CAN
356,108090771,2021-01-15,695707,6812,CAN
357,108481229,2021-01-16,702767,7060,CAN
358,108811796,2021-01-17,709647,6880,CAN
359,108811800,2021-01-18,715072,5425,CAN
360,108811809,2021-01-19,719757,4685,CAN
361,109855409,2021-01-20,725492,5735,CAN
362,110236755,2021-01-21,731442,5950,CAN
363,110469164,2021-01-22,737406,5964,CAN
364,110907317,2021-01-23,743057,5651,CAN
365,111204396,2021-01-24,748380,5323,CAN
366,111204400,2021-01-25,753007,4627,CAN
367,111721780,2021-01-26,757020,4013,CAN
368,112086014,2021-01-27,761225,4205,CAN
369,112421098,2021-01-28,766098,4873,CAN
370,112665374,2021-01-29,770795,4697,CAN
371,112980383,2021-01-30,775456,4661,CAN
372,113335342,2021-01-31,779851,4395,CAN
373,113608307,2021-02-01,783588,3737,CAN
374,113920264,2021-02-02,786415,2827,CAN
375,114249213,2021-02-03,789811,3396,CAN
376,114552160,2021-02-04,793734,3923,CAN
377,114901405,2021-02-05,797753,4019,CAN
378,115150394,2021-02-06,801485,3732,CAN
379,115602880,2021-02-07,805152,3667,CAN
380,116221506,2021-02-08,808117,2965,CAN
381,116851258,2021-02-09,810804,2687,CAN
382,116851259,2021-02-10,813982,3178,CAN
383,118091652,2021-02-11,817156,3174,CAN
384,118382740,2021-02-12,820306,3150,CAN
385,118665461,2021-02-13,823805,3499,CAN
386,118846325,2021-02-14,826667,2862,CAN
387,119010771,2021-02-15,829189,2522,CAN
388,119185967,2021-02-16,831576,2387,CAN
389,119384980,2021-02-17,834181,2605,CAN
390,119579673,2021-02-18,837495,3314,CAN
391,119717614,2021-02-19,840585,3090,CAN
392,119910210,2021-02-20,843805,3220,CAN
393,120043770,2021-02-21,846630,2825,CAN
394,120253096,2021-02-22,849509,2879,CAN
395,120402239,2021-02-23,852264,2755,CAN
396,120627334,2021-02-24,855123,2859,CAN
397,120727068,2021-02-25,858220,3097,CAN
398,121026949,2021-02-26,861404,3184,CAN
399,121026951,2021-02-27,864660,3256,CAN
400,121026952,2021-02-28,867474,2814,CAN
401,121026954,2021-03-01,870282,2808,CAN
402,121532071,2021-03-02,872746,2464,CAN
403,121714442,2021-03-03,875551,2805,CAN
404,121820362,2021-03-04,878395,2844,CAN
405,121991219,2021-03-05,881754,3359,CAN
406,122136509,2021-03-06,884631,2877,CAN
407,122282476,2021-03-07,887655,3024,CAN
408,122282477,2021-03-08,890692,3037,CAN
409,122791756,2021-03-09,893512,2820,CAN
410,123160551,2021-03-10,896735,3223,CAN
411,123160552,2021-03-11,899751,3016,CAN
412,123364709,2021-03-12,903216,3465,CAN
413,123494263,2021-03-13,906756,3540,CAN
414,123494265,2021-03-14,910200,3444,CAN
415,123838860,2021-03-15,913046,2846,CAN
416,123880076,2021-03-16,915865,2819,CAN
417,124005666,2021-03-17,919249,3384,CAN
418,124005673,2021-03-18,922846,3597,CAN
419,124005679,2021-03-19,927062,4216,CAN
420,124005686,2021-03-20,931072,4010,CAN
421,124005690,2021-03-21,934938,3866,CAN
422,124005694,2021-03-22,938719,3781,CAN
423,124073174,2021-03-23,940519,1800,CAN
424,124090809,2021-03-24,942320,1801,CAN
425,124093546,2021-03-25,946370,4050,CAN
426,339559,2020-01-25,3,0,FRA
427,339560,2020-01-26,3,0,FRA
428,339561,2020-01-27,3,0,FRA
429,339562,2020-01-28,3,0,FRA
430,339563,2020-01-29,4,1,FRA
431,339564,2020-01-30,5,1,FRA
432,339565,2020-01-31,6,1,FRA
433,339566,2020-02-01,6,0,FRA
434,339567,2020-02-02,6,0,FRA
435,339568,2020-02-03,6,0,FRA
436,339569,2020-02-04,6,0,FRA
437,339570,2020-02-05,6,0,FRA
438,339571,2020-02-06,6,0,FRA
439,339572,2020-02-07,6,0,FRA
440,339573,2020-02-08,6,0,FRA
441,339574,2020-02-09,11,5,FRA
442,339575,2020-02-10,11,0,FRA
443,5469341,2020-02-11,11,0,FRA
444,339577,2020-02-12,11,0,FRA
445,339578,2020-02-13,11,0,FRA
446,5470648,2020-02-14,11,0,FRA
447,339580,2020-02-15,11,0,FRA
448,339581,2020-02-16,12,1,FRA
449,339582,2020-02-17,12,0,FRA
450,339583,2020-02-18,12,0,FRA
451,339584,2020-02-19,12,0,FRA
452,339585,2020-02-20,12,0,FRA
453,339586,2020-02-21,12,0,FRA
454,5471704,2020-02-22,12,0,FRA
455,339588,2020-02-23,12,0,FRA
456,339589,2020-02-24,12,0,FRA
457,7158237,2020-02-25,13,1,FRA
458,7158240,2020-02-26,18,5,FRA
459,7158241,2020-02-27,38,20,FRA
460,7158242,2020-02-28,57,19,FRA
461,7158244,2020-02-29,100,43,FRA
462,7158246,2020-03-01,130,30,FRA
463,7158247,2020-03-02,191,61,FRA
464,7158248,2020-03-03,212,21,FRA
465,7158249,2020-03-04,285,73,FRA
466,7158250,2020-03-05,423,138,FRA
467,7158252,2020-03-06,613,190,FRA
468,7158253,2020-03-07,949,336,FRA
469,7158254,2020-03-08,1126,177,FRA
470,7158255,2020-03-09,1412,286,FRA
471,7158256,2020-03-10,1784,372,FRA
472,7158257,2020-03-11,2281,497,FRA
473,7158258,2020-03-12,2876,595,FRA
474,7158259,2020-03-13,3661,785,FRA
475,7158261,2020-03-14,4499,838,FRA
476,7158263,2020-03-15,5423,924,FRA
477,7158266,2020-03-16,6633,1210,FRA
478,7158268,2020-03-17,7730,1097,FRA
479,7158271,2020-03-18,9134,1404,FRA
480,7158273,2020-03-19,10995,1861,FRA
481,7158275,2020-03-20,12612,1617,FRA
482,7158278,2020-03-21,14459,1847,FRA
483,7158280,2020-03-22,16689,2230,FRA
484,7158283,2020-03-23,19856,3167,FRA
485,7158285,2020-03-24,22302,2446,FRA
486,7158288,2020-03-25,25233,2931,FRA
487,7158290,2020-03-26,29155,3922,FRA
488,7158292,2020-03-27,32964,3809,FRA
489,7158294,2020-03-28,37575,4611,FRA
490,7158297,2020-03-29,40174,2599,FRA
491,7158299,2020-03-30,44550,4376,FRA
492,7158302,2020-03-31,52128,7578,FRA
493,7158304,2020-04-01,56989,4861,FRA
494,7158307,2020-04-02,59105,2116,FRA
495,7158309,2020-04-03,64338,5233,FRA
496,7158324,2020-04-04,68605,4267,FRA
497,7158326,2020-04-05,70478,1873,FRA
498,7158328,2020-04-06,74390,3912,FRA
499,7158331,2020-04-07,78167,3777,FRA
500,7158333,2020-04-08,82048,3881,FRA
501,7158335,2020-04-09,86334,4286,FRA
502,7158337,2020-04-10,90676,4342,FRA
503,7158339,2020-04-11,93790,3114,FRA
504,7158341,2020-04-12,95403,1613,FRA
505,7158343,2020-04-13,98076,2673,FRA
506,7158345,2020-04-14,103573,5497,FRA
507,7158347,2020-04-15,106206,2633,FRA
508,7158350,2020-04-16,108847,2641,FRA
509,7158352,2020-04-17,109252,405,FRA
510,7158354,2020-04-18,111821,2569,FRA
511,7158356,2020-04-19,112606,785,FRA
512,7158359,2020-04-20,114657,2051,FRA
513,7158361,2020-04-21,117324,2667,FRA
514,7158363,2020-04-22,119151,1827,FRA
515,7386977,2020-04-23,120804,1653,FRA
516,7898880,2020-04-24,122577,1773,FRA
517,8346490,2020-04-25,124114,1537,FRA
518,8823060,2020-04-26,124575,461,FRA
519,9251709,2020-04-27,125770,1195,FRA
520,9251710,2020-04-28,126835,1065,FRA
521,9251711,2020-04-29,128442,1607,FRA
522,9251712,2020-04-30,129581,1139,FRA
523,9251713,2020-05-01,130185,604,FRA
524,9251715,2020-05-02,130979,794,FRA
525,9251716,2020-05-03,131287,308,FRA
526,12625096,2020-05-04,131863,576,FRA
527,13031076,2020-05-05,132967,1104,FRA
528,13505252,2020-05-06,137150,4183,FRA
529,14047152,2020-05-07,137779,629,FRA
530,14419665,2020-05-08,138421,642,FRA
531,14662728,2020-05-09,138854,433,FRA
532,15236570,2020-05-10,139063,209,FRA
533,15652107,2020-05-11,139519,456,FRA
534,16094291,2020-05-12,140227,708,FRA
535,16500771,2020-05-13,140734,507,FRA
536,16971923,2020-05-14,141356,622,FRA
537,17398598,2020-05-15,141919,563,FRA
538,17398599,2020-05-16,142291,372,FRA
539,18242749,2020-05-17,142411,120,FRA
540,18242752,2020-05-18,142903,492,FRA
541,18974040,2020-05-19,143427,524,FRA
542,19346181,2020-05-20,143845,418,FRA
543,19950051,2020-05-21,144163,318,FRA
544,20559227,2020-05-22,144566,403,FRA
545,21108482,2020-05-23,144806,240,FRA
546,21108483,2020-05-24,144921,115,FRA
547,22123105,2020-05-25,145279,358,FRA
548,22784022,2020-05-26,145555,276,FRA
549,23370191,2020-05-27,145746,191,FRA
550,23887012,2020-05-28,149071,3325,FRA
551,24406262,2020-05-29,149668,597,FRA
552,24905098,2020-05-30,151496,1828,FRA
553,25462880,2020-05-31,151753,257,FRA
554,25976881,2020-06-01,152091,338,FRA
555,26488694,2020-06-02,152208,117,FRA
556,27127276,2020-06-03,152326,118,FRA
557,27127277,2020-06-04,152444,118,FRA
558,28229930,2020-06-05,153055,611,FRA
559,28775823,2020-06-06,153634,579,FRA
560,28775824,2020-06-07,153977,343,FRA
561,29754239,2020-06-08,154188,211,FRA
562,29868603,2020-06-09,154591,403,FRA
563,30597865,2020-06-10,155136,545,FRA
564,31390845,2020-06-11,155561,425,FRA
565,31390846,2020-06-12,156287,726,FRA
566,32609118,2020-06-13,156813,526,FRA
567,33196952,2020-06-14,157220,407,FRA
568,33745319,2020-06-15,157372,152,FRA
569,34408801,2020-06-16,157716,344,FRA
570,34625155,2020-06-17,158174,458,FRA
571,35441122,2020-06-18,158641,467,FRA
572,35441128,2020-06-19,159452,811,FRA
573,36627124,2020-06-20,160093,641,FRA
574,36767739,2020-06-21,160377,284,FRA
575,37537448,2020-06-22,160750,373,FRA
576,38452092,2020-06-23,161267,517,FRA
577,38933150,2020-06-24,161348,81,FRA
578,39218802,2020-06-25,162142,794,FRA
579,39218803,2020-06-26,162936,794,FRA
580,39218804,2020-06-27,163454,518,FRA
581,39218805,2020-06-28,163980,526,FRA
582,40242913,2020-06-29,164260,280,FRA
583,40242914,2020-06-30,164801,541,FRA
584,39305186,2020-07-01,165719,918,FRA
585,41449499,2020-07-02,166378,659,FRA
586,41449500,2020-07-03,166960,582,FRA
587,40158144,2020-07-04,167418,458,FRA
588,40454766,2020-07-05,167876,458,FRA
589,42080541,2020-07-06,168335,459,FRA
590,42080545,2020-07-07,168810,475,FRA
591,42080550,2020-07-08,169473,663,FRA
592,43819669,2020-07-09,170004,531,FRA
593,44122328,2020-07-10,170752,748,FRA
594,44122330,2020-07-11,171262,510,FRA
595,44122331,2020-07-12,171772,510,FRA
596,44122333,2020-07-13,172282,510,FRA
597,44122334,2020-07-14,172793,511,FRA
598,45869461,2020-07-15,173304,511,FRA
599,46209421,2020-07-16,173838,534,FRA
600,46518999,2020-07-17,174674,836,FRA
601,46849400,2020-07-18,175367,693,FRA
602,46849402,2020-07-19,176060,693,FRA
603,46849404,2020-07-20,176754,694,FRA
604,47850697,2020-07-21,177338,584,FRA
605,48168602,2020-07-22,178336,998,FRA
606,48168608,2020-07-23,179398,1062,FRA
607,48814844,2020-07-24,180528,1130,FRA
608,48814846,2020-07-25,181378,850,FRA
609,49412785,2020-07-26,182228,850,FRA
610,49412787,2020-07-27,183079,851,FRA
611,49412789,2020-07-28,183804,725,FRA
612,50235723,2020-07-29,185196,1392,FRA
613,50675520,2020-07-30,186573,1377,FRA
614,50675522,2020-07-31,187919,1346,FRA
615,51253313,2020-08-01,189044,1125,FRA
616,51475596,2020-08-02,190169,1125,FRA
617,51475598,2020-08-03,191295,1126,FRA
618,51475599,2020-08-04,192334,1039,FRA
619,52513774,2020-08-05,194029,1695,FRA
620,52784278,2020-08-06,195633,1604,FRA
621,53241455,2020-08-07,197921,2288,FRA
622,51709890,2020-08-08,199539,1618,FRA
623,52032591,2020-08-09,201157,1618,FRA
624,53578100,2020-08-10,202775,1618,FRA
625,54574466,2020-08-11,204172,1397,FRA
626,54574468,2020-08-12,206696,2524,FRA
